destination_group,public_group_code,public_relative_path,source_label,source_basename,annotation,claim_boundary,source_pdf,final_pdf_path,github_sha256,replacement_note
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/077_panel_pkg_12D_final_panel_package_Main_Fig_4_FIGURE_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_4__FIGURE_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_4/Main_Fig_4__FIGURE_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/077__12D_final_panel_package__Main_Fig_4_FIGURE_PACKAGE_INDEX.pdf,8202ed42eb4b5902472fe9b9ddec12d313c250ec223fc51bfc6cd152595d4625,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/078_panel_pkg_12D_final_panel_package_Main_Fig_5A_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_5A__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5A/package_index/Main_Fig_5A__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/078__12D_final_panel_package__Main_Fig_5A_PANEL_PACKAGE_INDEX.pdf,30e345f79d0ec3fa6ae4446e83e1cbbccc33adb42679b7974023e0f32c0099e1,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/079_panel_pkg_12D_final_panel_package_Main_Fig_5A_SOURCE_COPY.pdf,12D_final_panel_package,Main_Fig_5A__SOURCE_COPY.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5A/source_pdf_copy/Main_Fig_5A__SOURCE_COPY.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/079__12D_final_panel_package__Main_Fig_5A_SOURCE_COPY.pdf,140f9da0c4a0ea90945ab7c0539b02de0757504bfb30cd02b874dfed0fbbe5c5,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/080_panel_pkg_12D_final_panel_package_Main_Fig_5A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_5A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5A/table_rendered_panel/Main_Fig_5A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/080__12D_final_panel_package__Main_Fig_5A_TABLE_RENDERED_PANEL.pdf,a5fdac61a8f5c773d03cb71a9c2ffe93e23ad8d0b32b52066ddc667b3bcb9e61,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/081_panel_pkg_12D_final_panel_package_Main_Fig_5B_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_5B__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5B/package_index/Main_Fig_5B__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/081__12D_final_panel_package__Main_Fig_5B_PANEL_PACKAGE_INDEX.pdf,e44b7a0a772deddf56bebea48b3ed3663bd869c63b79b90254d2314dccf91582,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/082_panel_pkg_12D_final_panel_package_Main_Fig_5B_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_5B__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5B/table_rendered_panel/Main_Fig_5B__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/082__12D_final_panel_package__Main_Fig_5B_TABLE_RENDERED_PANEL.pdf,249e768003feb3d35465071488ee3a5fbef112ed8aebbac86ac68a75047f1084,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/083_panel_pkg_12D_final_panel_package_Main_Fig_5C_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_5C__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5C/package_index/Main_Fig_5C__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/083__12D_final_panel_package__Main_Fig_5C_PANEL_PACKAGE_INDEX.pdf,a6542156461ba73262c32202f31985f54a6474058589327d92a6731ce06bf957,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/084_panel_pkg_12D_final_panel_package_Main_Fig_5C_SOURCE_COPY.pdf,12D_final_panel_package,Main_Fig_5C__SOURCE_COPY.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5C/source_pdf_copy/Main_Fig_5C__SOURCE_COPY.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/084__12D_final_panel_package__Main_Fig_5C_SOURCE_COPY.pdf,7c62bb24fad0be78c74391f4249b039a3a5f8538da5c3f63ef97b96d1a3f22cc,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/085_panel_pkg_12D_final_panel_package_Main_Fig_5C_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_5C__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5C/table_rendered_panel/Main_Fig_5C__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/085__12D_final_panel_package__Main_Fig_5C_TABLE_RENDERED_PANEL.pdf,f8a3293df2c7e80f98d32917637d2d55ecf552b3cea3b52c94fda73eb15d5678,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/086_panel_pkg_12D_final_panel_package_Main_Fig_5D_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_5D__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5D/package_index/Main_Fig_5D__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/086__12D_final_panel_package__Main_Fig_5D_PANEL_PACKAGE_INDEX.pdf,c6dbd13e29e821531a497157b84839ecfefce161f95dd8ddf4ab0de76f87bd59,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/087_panel_pkg_12D_final_panel_package_Main_Fig_5D_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_5D__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5D/table_rendered_panel/Main_Fig_5D__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/087__12D_final_panel_package__Main_Fig_5D_TABLE_RENDERED_PANEL.pdf,88e0a135eb39ab2870a1567e13eee8cfbca213366fbda3664f1d6d8628ee0aee,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/088_panel_pkg_12D_final_panel_package_Main_Fig_5_FIGURE_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_5__FIGURE_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_5/Main_Fig_5__FIGURE_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/088__12D_final_panel_package__Main_Fig_5_FIGURE_PACKAGE_INDEX.pdf,db08a11d978a45fa5dfee0fe8c575f064ca22a9562950e0f5a9b9eecc7633a47,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/089_panel_pkg_12D_final_panel_package_Supplement_Fig_S10A_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S10A__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S10/Supplement_Fig_S10A/package_index/Supplement_Fig_S10A__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/089__12D_final_panel_package__Supplement_Fig_S10A_PANEL_PACKAGE_INDEX.pdf,d2930ac6187603e267a1571222c67613dbd8a894e328ecc36b995456cc4ecf1a,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/090_panel_pkg_12D_final_panel_package_Supplement_Fig_S10A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S10A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S10/Supplement_Fig_S10A/table_rendered_panel/Supplement_Fig_S10A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/090__12D_final_panel_package__Supplement_Fig_S10A_TABLE_RENDERED_PANEL.pdf,fe98a2026f6df86e2e271428d76f0aae0cdbcb87ca44d4f15a3241c922451146,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/091_panel_pkg_12D_final_panel_package_Supplement_Fig_S10B_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S10B__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S10/Supplement_Fig_S10B/package_index/Supplement_Fig_S10B__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/091__12D_final_panel_package__Supplement_Fig_S10B_PANEL_PACKAGE_INDEX.pdf,059cd6c889d13f2bb0710af47d7aff2a848b36afd38b9df44efb6a57f3b92ac8,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/092_panel_pkg_12D_final_panel_package_Supplement_Fig_S10B_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S10B__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S10/Supplement_Fig_S10B/table_rendered_panel/Supplement_Fig_S10B__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/092__12D_final_panel_package__Supplement_Fig_S10B_TABLE_RENDERED_PANEL.pdf,5b92d77bcdaebf06a90862d272c08e5afb9e260c354bf5fc5b85c6b7c61fa96b,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/093_panel_pkg_12D_final_panel_package_Supplement_Fig_S10C_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S10C__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S10/Supplement_Fig_S10C/package_index/Supplement_Fig_S10C__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/093__12D_final_panel_package__Supplement_Fig_S10C_PANEL_PACKAGE_INDEX.pdf,0f5a00b97330d963f50ea1f9ce293f38cd0375e1b60322eb880a486591c9d420,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/094_panel_pkg_12D_final_panel_package_Supplement_Fig_S10C_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S10C__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S10/Supplement_Fig_S10C/table_rendered_panel/Supplement_Fig_S10C__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/094__12D_final_panel_package__Supplement_Fig_S10C_TABLE_RENDERED_PANEL.pdf,cb9771cb0bc26d5914f48282e68a225179cec7401de9aec14a1df420e9c079c5,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/095_panel_pkg_12D_final_panel_package_Supplement_Fig_S10_FIGURE_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S10__FIGURE_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S10/Supplement_Fig_S10__FIGURE_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/095__12D_final_panel_package__Supplement_Fig_S10_FIGURE_PACKAGE_INDEX.pdf,b54368f9abdc6fd2cbeed901748ef65e19d97cb17715941b6527272c42b1cb01,""
